No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,price,link
3.0,2,91.97,63,1.3573889769999998,103.8921679,0.2272169957569146,0.19674799309675842,2.960859474093584,4.2098478193034055,0.8087200349108165,0.3712079801085035,380000.0,https://www.99.co/singapore/sale/property/242-hougang-street-22-hdb-sUCXkohoQL4eAg5zDgbquR?enquiry_position=1058&enquiry_source=Search
3.0,2,89.93,80,1.363877525,103.8520286,0.18415885639739363,0.3859717376079058,1.2930571261672752,1.4884247343405361,0.6803134341147228,0.19182394499920222,598000.0,https://www.99.co/singapore/sale/property/354-ang-mo-kio-street-32-hdb-DfbLiJ5wpzm7RDeMRQGdYW?enquiry_position=1062&enquiry_source=Search
5.0,5,72.92,57,1.3634344319999998,103.8909776,0.4748135427389061,0.7251665286030519,3.0892098632902227,4.54792799951153,0.6919394370789069,0.16165542698592694,285000.0,https://www.99.co/singapore/sale/property/17-hougang-avenue-3-hdb-acWsiHPiMaTpuwKZq9pwBg?enquiry_position=1063&enquiry_source=Search
5.0,5,150.96,74,1.352097285,103.9387394,0.31876483716058274,0.30058087368681297,2.743529790789177,0.8801330903703769,0.5836243269098176,0.275341087843921,850000.0,https://www.99.co/singapore/sale/property/856d-tampines-street-82-hdb-v2TkSBC9QBE553t2v6CzDL?enquiry_position=1064&enquiry_source=Search
4.0,2,139.91,77,1.338459241,103.7442222,0.6209741865138075,0.5965790513510384,5.2439792105355325,3.1045800982591967,0.6185508247393948,0.17291768861684845,835000.0,https://www.99.co/singapore/sale/property/287b-jurong-east-street-21-hdb-3SK2iRqqmTa49V2FAJBaLn?enquiry_position=1065&enquiry_source=Search
2.0,1,53.97,49,1.287904618,103.8321977,0.7717613421664632,0.5676017427086629,4.08758848654592,5.975653040179282,0.1681471883179606,0.47036365001609515,330000.0,https://www.99.co/singapore/sale/property/14-taman-ho-swee-hdb-CdsRYpVm2zjMe7Zezvc7vF?enquiry_position=1066&enquiry_source=Search
3.0,2,91.04,57,1.275583428,103.810314,0.19586098194746235,1.1755336945478714,4.152764783908895,4.7730091635831,0.5457578723443206,0.28879074267316557,480000.0,https://www.99.co/singapore/sale/property/69-telok-blangah-heights-hdb-rGbWuecNMWZB9Qcrn4sVoF?enquiry_position=1067&enquiry_source=Search
3.0,2,120.95,64,1.349620134,103.7564321,0.4868436078395527,0.511031699506931,3.900546310665866,2.5184576814877433,0.7659557123713872,0.19191684684762947,460000.0,https://www.99.co/singapore/sale/property/243-bukit-batok-east-avenue-5-hdb-tKNHsNQvMyXq3ormkxU3pJ?enquiry_position=1068&enquiry_source=Search
3.0,2,106.0,68,1.346513441,103.7446144,0.5003467651169936,0.4015408246525222,4.360900376813587,3.3633230661110995,0.5788079665322655,0.22381487925840038,398000.0,https://www.99.co/singapore/sale/property/187-bukit-batok-west-avenue-6-hdb-tkMm8eAACyVSUdC3H59zT4?enquiry_position=1069&enquiry_source=Search
3.0,2,107.02,67,1.354403484,103.9327023,0.7175461198305717,0.1420018482174557,2.541782047919213,0.8372359267213796,1.1488366780584613,0.14791580975061797,478000.0,https://www.99.co/singapore/sale/property/871-tampines-street-84-hdb-ag8ihEvunkxk6SzPwtaEUV?enquiry_position=1070&enquiry_source=Search
3.0,2,91.97,94,1.368668305,103.947274,0.7390874080356398,0.28201722312252636,1.404854941545418,2.9526165391250476,0.5308965321353151,0.45588964198776316,508000.0,https://www.99.co/singapore/sale/property/526d-pasir-ris-street-51-hdb-6sHRtv672aMvMttjQivFyP?enquiry_position=1073&enquiry_source=Search
3.0,2,112.97,94,1.369590483,103.947456,0.6485761867867504,0.34214028927454665,1.3579958472261837,3.053094853499505,0.429947486162353,0.3687384580410308,660000.0,https://www.99.co/singapore/sale/property/525b-pasir-ris-street-51-hdb-QpfHpmKHMFGk4tqtgjPNWZ?enquiry_position=1074&enquiry_source=Search
4.0,3,157.0,64,1.348123833,103.7224939,0.12098698685296701,0.1011442007247566,5.354755066971798,5.715866203997918,0.46277784372252345,0.23641450171915251,750888.0,https://www.99.co/singapore/sale/property/472-jurong-west-street-41-hdb-hgfs487Dd9kADjPSKyHi2J?enquiry_position=1075&enquiry_source=Search
4.0,2,98.94,58,1.365384226,103.852967,0.2160496581001169,0.24654813918360952,1.4253834505199874,1.349945777429997,0.5955123583436809,0.1287134051386015,370000.0,https://www.99.co/singapore/sale/property/421-ang-mo-kio-avenue-10-hdb-BRSE3te7GymBRNbVcqw9n7?enquiry_position=1076&enquiry_source=Search
3.0,2,90.02,79,1.393866998,103.9063512,0.18442265900994176,0.6938306960709901,3.9568321650262352,5.685957022029219,0.26998414453820496,0.07368869295889068,388000.0,https://www.99.co/singapore/sale/property/185d-rivervale-crescent-hdb-fmkw66bKXnyEmtGr2nSZiQ?enquiry_position=1077&enquiry_source=Search
4.0,2,129.97,82,1.396677886,103.9065791,0.40239506255179336,0.5594782532784726,4.09505213207324,5.957697585949232,0.2648608375173638,0.15988530852172395,579000.0,https://www.99.co/singapore/sale/property/111-edgefield-plains-hdb-J37Rje2KftqThzxt49r9x7?enquiry_position=1078&enquiry_source=Search
3.0,2,86.95,81,1.281155585,103.8272666,0.3918995809780537,1.2356485946203728,4.9024508955178625,5.822327906504481,0.5494406341973801,0.237673350712754,680000.0,https://www.99.co/singapore/sale/property/119b-kim-tian-road-hdb-4Ljm3bTTPrAcai6xDxs4nR?enquiry_position=1081&enquiry_source=Search
5.0,3,120.95,62,1.3437863490000002,103.7386358,0.2654815166626306,0.43510809283767116,4.847377566018674,3.860076200173429,0.6745829042075298,0.13470034976849538,568800.0,https://www.99.co/singapore/sale/property/258-jurong-east-street-24-hdb-pm5iBbFuwKHAt5bAhA2PTE?enquiry_position=1082&enquiry_source=Search
3.0,2,99.96,84,1.288381067,103.8173911,0.36133447657787393,0.5492730537532674,3.937468368169675,4.468829318379289,0.11202876460295645,0.1618312236123804,850000.0,https://www.99.co/singapore/sale/property/77a-redhill-road-hdb-sjfwFCVqbSNXNroULZBFj?enquiry_position=1084&enquiry_source=Search
3.0,2,99.96,84,1.286588783,103.8319503,0.6855314328750806,0.5698954328758717,4.235616707116431,6.007301799562205,0.2801238567035032,0.3488168943109034,799000.0,https://www.99.co/singapore/sale/property/4b-boon-tiong-road-hdb-BbGBzMyx7HjjEY9gWZdUST?enquiry_position=1085&enquiry_source=Search
3.0,2,94.94,95,1.3767603819999998,103.9040504,1.0458213089552242,0.27303408528055345,3.724272427892114,4.226606921741545,0.8257715308012775,0.40770708550804713,570000.0,https://www.99.co/singapore/sale/property/476a-upper-serangoon-view-hdb-QYALken84pUGbFxJdxfJzd?enquiry_position=1086&enquiry_source=Search
3.0,2,91.97,58,1.277145597,103.8287389,0.5619838528400292,1.3836158197392465,5.317971946029788,6.200094692384465,0.832380365621812,0.31551161344763984,520000.0,https://www.99.co/singapore/sale/property/141-jalan-bukit-merah-hdb-sasFrfVgUYbLFCVDKoBfY?enquiry_position=1087&enquiry_source=Search
3.0,3,144.92,66,1.373424665,103.8918569,0.6161323224738845,0.33825638632923233,3.816762792844043,4.58050948974825,0.2441490438848978,0.23570783041584653,695000.0,https://www.99.co/singapore/sale/property/522-hougang-avenue-6-hdb-K4oa77GbkPJ4wGgdEdp6eT?enquiry_position=1088&enquiry_source=Search
4.0,3,138.98,63,1.354786334,103.7225639,0.8103401889698293,0.2857896757280914,4.812141075038616,5.972092169025421,1.1842558382538473,0.09622835895610048,470000.0,https://www.99.co/singapore/sale/property/408-jurong-west-street-42-hdb-m5Gzyem7BHAjovJtDNSGHd?enquiry_position=1089&enquiry_source=Search
3.0,3,125.97,75,1.333708041,103.907541,0.5251380789110971,0.9376324696960722,3.3857512517438186,2.790184722569288,0.1733126247159654,0.00023254303859579007,580000.0,https://www.99.co/singapore/sale/property/656-jalan-tenaga-hdb-yCGqUt7Rv2iDN4huSM9RwB?enquiry_position=1090&enquiry_source=Search
3.0,2,117.98,59,1.328225507,103.9344693,0.3701429963847755,0.6335397799054407,1.092889003096004,1.6358259151684702,0.6747584759859202,0.17075983729217953,690000.0,https://www.99.co/singapore/sale/property/406-bedok-north-avenue-3-hdb-aAtBqBCo4sog2WorA8i57U?enquiry_position=1091&enquiry_source=Search
3.0,2,120.95,64,1.35755258,103.8731405,0.4773766584958965,0.3510985330283433,1.0947659551369646,3.333257963963893,0.7541574846303742,0.26664766404973445,680000.0,https://www.99.co/singapore/sale/property/216-serangoon-avenue-4-hdb-DApydd68x9y6EEjW7E78eR?enquiry_position=1092&enquiry_source=Search
4.0,2,146.04,73,1.366133829,103.9638826,0.33331029554294506,0.6491689116202841,3.1556038648647964,3.968591553043844,1.509673479387739,0.46059691001745695,648888.0,https://www.99.co/singapore/sale/property/266-pasir-ris-street-21-hdb-qFKV5tx5AAD4dUuURAvMtK?enquiry_position=1093&enquiry_source=Search
3.0,2,112.04,94,1.4059607159999998,103.8979707,0.14552127192324854,0.7925917588243182,5.469606256207086,5.9186613184268,0.10363487232887185,0.22476246528032787,589000.0,https://www.99.co/singapore/sale/property/266a-punggol-way-hdb-AW7mFYxeQd2QQgSZ9HPdzR?enquiry_position=1094&enquiry_source=Search
2.0,2,82.03,58,1.33371332,103.9270203,0.5577551492294033,0.4313609722034988,1.945570125964374,1.227754195495409,0.6630107940624745,0.24106101255582743,365000.0,https://www.99.co/singapore/sale/property/530-bedok-north-street-3-hdb-dtpbsJB62eNnY885bxT7FX?enquiry_position=1095&enquiry_source=Search
3.0,3,161.0,63,1.33431719,103.8658795,1.0785862789041292,0.37001035377244346,0.31615461830950614,5.085136799633006,0.44530626645398297,0.16000450390681314,960000.0,https://www.99.co/singapore/sale/property/133-potong-pasir-avenue-1-hdb-icbw3mtQnNBPt279LfYhDJ?enquiry_position=1097&enquiry_source=Search
1.0,1,48.95,92,1.309456122,103.7699188,0.627018913182234,0.17737709469012727,1.8384783473437025,0.35753237365675167,0.8278455022942,0.14073827004475273,365000.0,https://www.99.co/singapore/sale/property/423-clementi-avenue-1-hdb-XbQgebWsREvSK6ccrr78Mm?enquiry_position=1100&enquiry_source=Search
3.0,2,104.98,80,1.328211691,103.8598126,0.9081274585541127,0.4205414335471864,0.6522005431329384,5.547187444473369,0.9441890562243683,0.42149334444496306,620000.0,https://www.99.co/singapore/sale/property/17-jalan-tenteram-hdb-wLEjRGB9Xz2tiUzbwACJeU?enquiry_position=1101&enquiry_source=Search
3.0,2,100.98,76,1.358619461,103.9607886,0.6303419528941485,0.20991589781267664,3.2760026328269127,3.2329519824799777,0.7354620507571671,0.2722327563914702,470000.0,https://www.99.co/singapore/sale/property/367-tampines-street-34-hdb-8w9AVAUVWKbGkEtMm9QVaR?enquiry_position=1102&enquiry_source=Search
3.0,2,116.03,55,1.281419862,103.8072869,0.6070800436948744,0.8156696270842873,3.4506635834797317,4.064304618288913,1.0946000730591163,0.4835250609274665,590000.0,https://www.99.co/singapore/sale/property/113-depot-road-hdb-URjWjKXLKiuCTqcedqgTMn?enquiry_position=1104&enquiry_source=Search
4.0,2,120.95,67,1.428459351,103.8435688,0.1427116088165707,0.7707222444485605,1.6067485435515114,5.0286546652321364,0.9523708555577903,0.21365671537984895,398000.0,https://www.99.co/singapore/sale/property/346-yishun-avenue-11-hdb-uKCPMYVZxZ3KbzNk3hQkMP?enquiry_position=1105&enquiry_source=Search
4.0,2,126.99,74,1.350698906,103.9575157,0.5425378091959593,0.42018144765757326,3.64833355042593,2.5746996623371405,0.6896353538494506,0.1811959668971167,540000.0,https://www.99.co/singapore/sale/property/321-tampines-street-33-hdb-wBiUc6WUFmAxtz4Hw7fcNh?enquiry_position=1106&enquiry_source=Search
3.0,2,104.98,68,1.376459245,103.8948573,0.19397696275998377,0.5974377775552194,4.290657170427963,4.891920419687464,0.637102488737801,0.21428155953984462,415000.0,https://www.99.co/singapore/sale/property/417-hougang-avenue-8-hdb-oQSk3HrSHGsT8e73zdJ4xY?enquiry_position=1111&enquiry_source=Search
3.0,3,149.94,63,1.351723552,103.8864872,0.8114128199373588,0.7283063883067727,2.2277645561045922,4.726872362524632,0.9359774975933856,0.07631280408523657,780000.0,https://www.99.co/singapore/sale/property/128-lorong-ah-soo-hdb-dNGqHXC6oTCcGn7ZACFcE6?enquiry_position=1112&enquiry_source=Search
3.0,3,91.97,64,1.351519255,103.8372288,1.4720573558049483,0.7396825564136758,0.771186639169482,3.1488248622868142,0.3965735215026364,0.006610490268832261,628000.0,https://www.99.co/singapore/sale/property/313-shunfu-road-hdb-5KBAJ2b8t5fykqWTUmNicA?enquiry_position=1113&enquiry_source=Search
3.0,2,82.96,95,1.295120862,103.81115,0.3737447764953765,0.28611488097840304,3.0176568554097245,3.5090508609515303,0.5601209833746426,0.21504321643907176,850000.0,https://www.99.co/singapore/sale/property/91-dawson-road-hdb-uNEQUDy7WeiFDhtUz7ibxe?enquiry_position=1114&enquiry_source=Search
3.0,2,89.93,86,1.400990117,103.9129282,0.11027282124113144,0.43899917375756253,3.8422820837088874,6.158441214265966,0.14588938904071613,0.2268124476907054,450000.0,https://www.99.co/singapore/sale/property/632c-punggol-drive-hdb-NdcbnSRpzpAnBCDCXWRWYX?enquiry_position=1116&enquiry_source=Search
3.0,2,90.95,58,1.363904664,103.8539138,0.3512537234168433,0.4414533143872419,1.5015872345071184,1.5384911976839861,0.7892565755727324,0.0674432955473486,375000.0,https://www.99.co/singapore/sale/property/414-ang-mo-kio-avenue-10-hdb-MesfbQDHevCVB2j2ujW2FY?enquiry_position=1117&enquiry_source=Search
4.0,2,145.95,75,1.381977573,103.9376377,0.5204315491190051,2.0993140660316496,0.5822527047078402,3.9091738191828287,1.6319340606083423,0.3375983253421466,640000.0,https://www.99.co/singapore/sale/property/710-pasir-ris-street-72-hdb-spWprb5nqAh2qqqSEPWaHR?enquiry_position=1118&enquiry_source=Search
3.0,2,105.9,90,1.275986995,103.8411918,0.15089952272999185,1.243831649541451,5.443915953894765,7.450912131886473,0.4570918426032722,0.07068544246860572,1218000.0,https://www.99.co/singapore/sale/property/1f-cantonment-road-hdb-jsuy2Be3eqjbXLvxXqFiA?enquiry_position=1121&enquiry_source=Search
2.0,2,61.96,93,1.3567417080000002,103.9396924,0.8184750896043349,0.7842809421408193,2.236600180479344,1.3910408307537878,0.4090365116155117,0.35844393794174917,515000.0,https://www.99.co/singapore/sale/property/520c-tampines-central-8-hdb-BXxWEezj9M3nKhsQdsxAnV?enquiry_position=1122&enquiry_source=Search
3.0,2,98.01,63,1.322588548,103.7691762,0.6863638093812984,1.117222406791797,2.1565198403309442,1.0281367881454402,0.9321264743529518,0.35638360168554856,530000.0,https://www.99.co/singapore/sale/property/103-clementi-street-14-hdb-nEM9u6a742MG7BXmTRQ6uQ?enquiry_position=1124&enquiry_source=Search
3.0,2,91.97,58,1.33371332,103.9270203,0.5577551492294033,0.4313609722034988,1.945570125964374,1.227754195495409,0.6630107940624745,0.24106101255582743,428000.0,https://www.99.co/singapore/sale/property/530-bedok-north-street-3-hdb-YXngdWjqUsZ9yqw69DocQb?enquiry_position=1125&enquiry_source=Search
3.0,2,97.91,66,1.319788851,103.7677875,0.34947775797400404,0.7955113747522438,2.179825690487123,1.1218083877399119,0.5850390373674474,0.32047729723888907,518000.0,https://www.99.co/singapore/sale/property/372-clementi-avenue-4-hdb-vCjxddukFH89fd9LVLRivS?enquiry_position=1126&enquiry_source=Search
4.0,2,186.92,68,1.3591025,103.8305783,1.4556521337666186,0.7851276044852651,1.1625182131630145,2.894648905450844,0.5635202698427202,0.13038051031919387,1080000.0,https://www.99.co/singapore/sale/property/454-sin-ming-avenue-hdb-Y3BHPzpj9btym8U5KD42Mi?enquiry_position=1127&enquiry_source=Search
3.0,2,114.92,79,1.428314925,103.7937345,0.3662044319751759,0.2112960990180005,4.011752420546607,1.8479237535845752,0.11476565144504074,0.2219256934252365,449000.0,https://www.99.co/singapore/sale/property/543-woodlands-drive-16-hdb-PGh9AbPaqVC55Vthy85o9N?enquiry_position=1128&enquiry_source=Search
3.0,2,116.96,57,1.332548814,103.9403696,0.2678563138565359,0.2818926544792282,1.6537689365507047,1.3873695752998452,0.8901430881598805,0.33097986560370357,488000.0,https://www.99.co/singapore/sale/property/91-bedok-north-street-4-hdb-qiMLPPKGQAGfsdw57htvBn?enquiry_position=1130&enquiry_source=Search
5.0,3,131.92,66,1.358299105,103.9550063,0.6900552830723753,0.28342411784732224,2.8230662274876526,2.6608127351733044,0.23797422986196357,0.3509201001402892,780000.0,https://www.99.co/singapore/sale/property/460-tampines-street-42-hdb-6V977LiRVSYNenkewcdWyW?enquiry_position=1131&enquiry_source=Search
3.0,2,120.03,61,1.341404713,103.7358435,0.5457078398648214,0.782192819537657,5.2080199569413805,4.0853133727368505,0.3545724831805822,0.10130283475715667,580000.0,https://www.99.co/singapore/sale/property/226-jurong-east-street-21-hdb-dDdn9WaqsXDP6aaK48ETkL?enquiry_position=1132&enquiry_source=Search
4.0,2,123.93,82,1.3797109580000002,103.7624401,0.4932281861092599,0.4880341089640779,1.0913412257494515,5.1306849579732114,0.12780064635251362,0.07322230625736834,750000.0,https://www.99.co/singapore/sale/property/184-jelebu-road-hdb-XWkMf5Q2PYcmdFYJ6pAgi?enquiry_position=1133&enquiry_source=Search
3.0,2,106.0,68,1.346513441,103.7446144,0.5003467651169936,0.4015408246525222,4.360900376813587,3.3633230661110995,0.5788079665322655,0.22381487925840038,398000.0,https://www.99.co/singapore/sale/property/187-bukit-batok-west-avenue-6-hdb-LuzcHXFHbNmRc4xAbYXjrT?enquiry_position=1134&enquiry_source=Search
3.0,2,103.02,71,1.358245182,103.8455043,0.9878108565714643,0.389515340055296,0.7283545198320476,2.135942855804532,0.637702315216966,0.08724558831172827,588000.0,https://www.99.co/singapore/sale/property/232-bishan-street-22-hdb-jVbx48phQWNmYHLT4ACPjd?enquiry_position=1136&enquiry_source=Search
5.0,2,145.02,72,1.375398696,103.9462315,0.1052938927621339,0.9820167830931883,0.9761927427765901,3.5830258735243197,0.4287050907567188,0.2764647401578152,760000.0,https://www.99.co/singapore/sale/property/502-pasir-ris-street-52-hdb-wn4KTdjMd7sHpMTNNWJY4X?enquiry_position=1138&enquiry_source=Search
3.0,2,91.97,59,1.328523202,103.932856,0.2275537168306236,0.6595607160579852,1.159545398830061,1.5995230698269982,0.5881169615211737,0.04761608839253315,408000.0,https://www.99.co/singapore/sale/property/408-bedok-north-avenue-2-hdb-i6AxJ39pmhUQTRs7izFjs9?enquiry_position=1141&enquiry_source=Search
3.0,2,91.97,93,1.400186245,103.900097,0.23250693602164163,0.22724050107584753,4.912479457674173,5.903570848755855,0.5159147513475726,0.35740657036120665,488000.0,https://www.99.co/singapore/sale/property/210b-punggol-place-hdb-tJGimiFuKUqtRukowUCPuE?enquiry_position=1142&enquiry_source=Search
3.0,2,111.94,94,1.419606825,103.8472882,0.7462772673742852,0.2853244763432455,2.040014724815387,4.007396978263423,1.59733867058226,0.44839225174739483,468000.0,https://www.99.co/singapore/sale/property/431a-yishun-avenue-1-hdb-i7c3Ecjp8RKtcfMTUygyKX?enquiry_position=1145&enquiry_source=Search
3.0,2,92.99,93,1.393972329,103.8771353,0.25327081074175595,0.4310370657084763,3.837741118926022,3.2658262237967763,0.2495390330715714,0.15515535132022068,470000.0,https://www.99.co/singapore/sale/property/432b-sengkang-west-way-hdb-DsCb4H7L5wizLUcpKjvjDh?enquiry_position=1146&enquiry_source=Search
3.0,2,144.92,68,1.341220505,103.6852284,0.3216766114201998,0.4034172436046616,9.033674453126576,9.64326604166027,1.3646040396764174,0.4061806910214163,500000.0,https://www.99.co/singapore/sale/property/906-jurong-west-street-91-hdb-LHyGXYcMXKFNRAKokQBbCj?enquiry_position=1147&enquiry_source=Search
3.0,2,91.97,81,1.281155585,103.8272666,0.3918995809780537,1.2356485946203728,4.9024508955178625,5.822327906504481,0.5494406341973801,0.237673350712754,750000.0,https://www.99.co/singapore/sale/property/119b-kim-tian-road-hdb-DotP23yLQ2Sv9EHQLvVofa?enquiry_position=1151&enquiry_source=Search
4.0,2,141.95,76,1.339042682,103.7231462,0.566181909211282,0.42256561437873474,6.114319061846114,5.427291380684246,0.6293676234025544,0.3312035327421034,615000.0,https://www.99.co/singapore/sale/property/335-kang-ching-road-hdb-vSF3U7RsYx9dWBHkH9JfMU?enquiry_position=1152&enquiry_source=Search
3.0,2,119.93,60,1.341535833,103.737488,0.40532453200488067,0.6051359374935349,5.126578593933662,3.9114797649418738,0.5307414595432107,0.08357769312278458,490000.0,https://www.99.co/singapore/sale/property/230-jurong-east-street-21-hdb-CCwZbYUETN7obu6B2Wy7jL?enquiry_position=1153&enquiry_source=Search
3.0,2,89.93,60,1.338797914,103.7348077,0.2929542122848386,1.0095677284106537,5.5198660104055115,4.140578838760163,0.4454164979271291,0.25198230864187476,400000.0,https://www.99.co/singapore/sale/property/113-jurong-east-street-13-hdb-kiooasyR8jJh4sTfHFwZ2A?enquiry_position=1154&enquiry_source=Search
3.0,2,109.99,82,1.28178928,103.8259896,0.3017409616649417,1.333967402112042,4.860455940722616,5.66439824125289,0.49698975930729405,0.314038807930029,808000.0,https://www.99.co/singapore/sale/property/118b-jalan-membina-hdb-DWhGjUbGimi5u2KfJ7fDPE?enquiry_position=1155&enquiry_source=Search
3.0,2,120.95,66,1.346476051,103.8512737,0.22628985518319103,0.2159932849055699,1.0791567424076778,3.402750601842877,0.5229293988357179,0.2343838320698316,670000.0,https://www.99.co/singapore/sale/property/124-bishan-street-12-hdb-xCk5tnEmsbt32GFMbvhS9e?enquiry_position=1156&enquiry_source=Search
3.0,2,100.98,80,1.28295504,103.8279833,0.2665074299620885,1.0801355174235832,4.69165992898662,5.790963621808594,0.3550624986039155,0.07726675252656348,840000.0,https://www.99.co/singapore/sale/property/120-kim-tian-place-hdb-m3VpGQLzopxqZmYQ548m86?enquiry_position=1157&enquiry_source=Search
3.0,2,103.95,63,1.351042998,103.715983,0.575473685869176,0.6549683390099588,5.632740288059631,6.50424258953825,0.9086822517201403,0.2829019464906344,328000.0,https://www.99.co/singapore/sale/property/541-jurong-west-avenue-1-hdb-LhuifJcpzzfkSmKZHeGfiN?enquiry_position=1158&enquiry_source=Search
3.0,1,65.03,54,1.306512573,103.9154848,0.2746015853249275,2.0312758911327027,0.4583996386244292,4.500142085207022,1.639238907274704,0.3509166973318292,410000.0,https://www.99.co/singapore/sale/property/57-marine-terrace-hdb-MaBRbNRQY3hpxCJaK64PpF?enquiry_position=1159&enquiry_source=Search
3.0,2,107.95,93,1.357433654,103.9400517,0.8660195000167403,0.8671573046422104,2.164871773845555,1.4776714063154461,0.4154457714834888,0.3344636813575765,950000.0,https://www.99.co/singapore/sale/property/519b-tampines-central-8-hdb-QWDtKRQvWL82esEo2ybeHm?enquiry_position=1160&enquiry_source=Search
3.0,2,91.97,58,1.322176495,103.7649121,0.4688083384977644,0.8090091536735502,2.570370618309723,1.3648481218765565,0.7734739679325577,0.12316596101804489,420000.0,https://www.99.co/singapore/sale/property/301-clementi-avenue-4-hdb-hMovePJZhqPvvz8f3BVNaT?enquiry_position=1161&enquiry_source=Search
3.0,2,79.98,93,1.319446691,103.7656494,0.3677367051891608,0.5938024593485669,2.39670241192593,1.2328453875440653,0.47244176280213157,0.248974237866889,790000.0,https://www.99.co/singapore/sale/property/311b-clementi-avenue-4-hdb-T8p8fgK7ZkboT9UZgdpuZb?enquiry_position=1162&enquiry_source=Search
3.0,2,89.93,58,1.304788651,103.7673293,0.3563416488521774,0.34258589043982585,2.000588741480178,0.9134618177525365,1.1821703141468898,0.2085471662090658,375000.0,https://www.99.co/singapore/sale/property/603-clementi-west-street-1-hdb-JJY3xcLA3kEFAMk2AQUagh?enquiry_position=1163&enquiry_source=Search
3.0,2,117.98,54,1.346405382,103.7107771,0.4590117210372101,0.3122687472166321,6.407868061563453,6.925369519361617,1.011613172993775,0.31093856536648734,510000.0,https://www.99.co/singapore/sale/property/185-boon-lay-avenue-hdb-ofET3npthhnvgjq4yCmUhj?enquiry_position=1164&enquiry_source=Search
2.0,1,66.89,58,1.330981735,103.9336046,0.20459550794301168,0.3809027180027584,1.4096671579046534,1.3252080810446225,0.6438633618224693,0.3285718057570819,300000.0,https://www.99.co/singapore/sale/property/401-bedok-north-avenue-3-hdb-psJwK3xhmt7YHfxVqxAapS?enquiry_position=1166&enquiry_source=Search
3.0,2,91.97,93,1.388681324,103.7713126,0.49865771018824095,0.6758249974923581,1.9843246155291385,5.903788840559378,0.2149141293943949,0.12436940304607441,420000.0,https://www.99.co/singapore/sale/property/485-segar-road-hdb-rTTkRxo6dMyhcfCr62CNK3?enquiry_position=1167&enquiry_source=Search
3.0,2,91.97,94,1.411353096,103.9006147,0.18427834911558313,1.2540042300745835,5.627805764576313,6.450646327621414,0.06654433682501891,0.41501150623701805,490000.0,https://www.99.co/singapore/sale/property/312b-sumang-link-hdb-nDGg2SDJEcZdHcjgf99QBc?enquiry_position=1169&enquiry_source=Search
3.0,2,130.99,47,1.296696151,103.8042695,0.4113977897234172,0.5066288792493056,2.236411429780213,2.7450929036536826,0.30883506787235476,0.32728851491058863,980000.0,https://www.99.co/singapore/sale/property/46-stirling-road-hdb-ukSpEM2ctxWfZ5QZZPqQVY?enquiry_position=1170&enquiry_source=Search
3.0,2,91.97,84,1.32643686,103.9418509,0.3818636058209708,0.3256749131227749,1.1267409812784446,2.0574658590387265,0.48287144962247547,0.06418876523747098,550000.0,https://www.99.co/singapore/sale/property/183-bedok-north-road-hdb-vVMKAa9bkf3VWCoaiwfuEA?enquiry_position=1171&enquiry_source=Search
3.0,2,87.97,92,1.281119806,103.8299432,0.5648284961815195,0.9855318055982628,4.862866205111989,6.08093333770399,0.6197549298777749,0.10846541757875959,810000.0,https://www.99.co/singapore/sale/property/127d-kim-tian-road-hdb-RY5bV25tqkeUmzfzNPzCQ7?enquiry_position=1172&enquiry_source=Search
4.0,2,143.99,71,1.3684304580000002,103.9536196,0.6336208852746704,0.5050250831711989,2.010937870822787,3.3160077659769667,0.7024256057897544,0.29489134054546534,728000.0,https://www.99.co/singapore/sale/property/548-pasir-ris-street-51-hdb-gCAEiNyGGbTsKn6iPbPYZK?enquiry_position=1174&enquiry_source=Search
3.0,2,91.97,93,1.403514326,103.9008903,0.30254573825252246,0.3960522700757478,5.047003138962169,6.111271243366957,0.16157692829708947,0.06852100771213636,570000.0,https://www.99.co/singapore/sale/property/271d-punggol-walk-hdb-g996j5vtFr3mbHGwbqjEjM?enquiry_position=1175&enquiry_source=Search
2.0,1,120.95,68,1.361785655,103.9565325,0.6427846340460027,0.14234309734191422,2.6864479443327824,3.024930702214859,0.6568532318125577,0.4293899019142761,520000.0,https://www.99.co/singapore/sale/property/489c-tampines-street-45-hdb-GbZTeWcRY2aQPzQ7eRVj9D?enquiry_position=1178&enquiry_source=Search
2.0,1,92.99,94,1.358958135,103.9389111,1.0740420234187509,0.8739917981783928,1.9832201498088728,1.5820135883635884,0.621989883152498,0.14403749863257945,582000.0,https://www.99.co/singapore/sale/property/524b-tampines-central-7-hdb-RnxqRynixM7k7c6iEaG3zQ?enquiry_position=1179&enquiry_source=Search
3.0,2,121.98,95,1.295120862,103.81115,0.3737447764953765,0.28611488097840304,3.0176568554097245,3.5090508609515303,0.5601209833746426,0.21504321643907176,1250000.0,https://www.99.co/singapore/sale/property/93-dawson-road-hdb-ywZY7uSzxY9GcQAc2daBmJ?enquiry_position=1180&enquiry_source=Search
