No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,price,link
4,2,143.90561129691565,70,1.3689810569999998,103.9521937,0.7073862213952489,0.3857222091551091,1.842117010848116,3.2692175891598487,0.5536185197520863,0.37411597102341576,699000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-544-pasir-ris-street-51-22100540
3,2,91.9732441471572,85,1.4008432730000002,103.9131347,0.09305280369424862,0.4323725321955609,3.814472622127945,6.136232206720665,0.16676445918182767,0.24763545514621538,428000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-632b-punggol-drive-22963473
3,2,91.9732441471572,93,1.394684333,103.8908683,0.11223670481750028,0.6699559148109393,5.291999902268573,4.745363303899732,0.3265150872743536,0.2431077687996632,430000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-333a-anchorvale-link-21919721
3,2,112.04013377926422,94,1.407766768,103.8995809,0.12433931292169634,0.8904003784268464,5.451488163764873,6.166293176276539,0.13685972669539093,0.0,700000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-308b-punggol-walk-22446306
3,2,91.9732441471572,93,1.37814544,103.9017673,0.7797149546052581,0.28844557002802307,3.9811266345263867,4.509794105558905,0.6484534997499048,0.11287059374331648,465000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-471a-upper-serangoon-crescent-22126253
3,2,111.94723151244891,94,1.402857065,103.9000672,0.18544595342069065,0.3765790907814091,5.079037891097694,5.999643085962818,0.27866528178205036,0.10266320362998642,650000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-310c-punggol-walk-22780610
3,2,103.95763656633223,66,1.426937264,103.8485532,0.07660815144689333,0.7773405597109291,2.118769670469347,4.815515210312091,1.5258144199257384,0.07729299216878899,358000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-403-yishun-avenue-6-22999563
3,2,112.96915644741732,93,1.3709853090000002,103.9482169,0.5509930461289526,0.44692114841791214,1.3471882480317205,3.229681014934245,0.25330836614806096,0.22258875165387465,750000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-528c-pasir-ris-street-51-22300046
3,2,92.99516908212561,95,1.405199693,103.8986626,0.1879183751822794,0.6790902519529028,5.357514126987908,5.954007849076803,0.1531405732417788,0.24504682044940423,488888.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-315b-punggol-way-22980800
3,2,89.92939427722037,93,1.389112062,103.7673015,0.14157547206907922,0.2494839611681628,1.5681663891406146,6.013940151158605,0.2950212997695523,0.055677987842569165,420000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-550a-segar-road-22965341
3,2,103.95763656633223,64,1.3464176140000002,103.8479207,0.15726197744167408,0.35080870881509335,0.7064816149078748,3.4084128500988533,0.47713510794874203,0.4269916995596569,680000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-107-bishan-street-12-22971593
3,2,112.96915644741732,94,1.417966514,103.8434587,0.47490968966192293,0.369759102418366,1.705486330750276,3.877740230693395,1.1565745387590542,0.5941819520416495,530000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-504c-yishun-street-51-22744823
2,2,66.88963210702342,91,1.385586407,103.7583408,0.2936951807955623,0.31805057157567473,0.5019005639514645,5.898075806426965,0.5470434414655101,0.03939323058470374,348000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-633a-senja-road-22959677
4,2,120.95875139353402,66,1.349198229,103.8561944,0.11565986940790075,0.1767563280497001,1.1518054578697203,3.1819899139004675,0.7116392193836021,0.36844000098926794,667999.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-165-bishan-street-13-21781704
3,2,91.9732441471572,94,1.402127691,103.9135785,0.2422544974830805,0.4956958521088711,3.8821009498790686,6.259731674285338,0.09625202669935606,0.3380301254290614,470000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22279209
3,2,91.9732441471572,93,1.411353096,103.9006147,0.18427834911558313,1.2540042300745835,5.627805764576313,6.450646327621414,0.06654433682501891,0.41501150623701805,500000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-312b-sumang-link-22324537
3,2,112.96915644741732,93,1.395717128,103.88806540000002,0.22034958117744385,0.819723100559656,5.035961697381563,4.478201420254208,0.21233960622560277,0.22423084523565204,560000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-326c-anchorvale-road-22334720
2,2,81.93979933110369,62,1.354338515,103.9500295,0.329094171810258,0.16080082283524064,2.8511933984673807,1.9574079875121417,0.5326020424003788,0.10411964178511475,350000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-258-tampines-street-21-22762023
3,1,87.97844667409885,53,1.309360395,103.7932051,1.292682123935691,1.3685323184237363,0.8961492482078272,1.203713845657826,0.40510290652019243,0.25842130723718565,600000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-13-holland-drive-22972810
3,2,112.96915644741732,93,1.4047971380000002,103.8966161,0.3439019014418451,0.8005506469203961,5.517283386669034,5.727967355160474,0.09509820127148215,0.41508592643761544,550000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-260a-punggol-way-22775169
3,2,90.02229654403568,93,1.406059242,103.9120207,0.215927166721244,0.543393381222819,4.322368210531578,6.727643293432467,0.39076079365627103,0.23832946217016818,449500.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-671a-edgefield-plains-22775151
4,2,104.97956150130064,93,1.336660095,103.9216247,0.15082563779712171,0.5417619246643353,2.5510005383601873,1.36743451664297,0.4580290450189667,0.08446100527183145,808000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-747b-bedok-reservoir-crescent-22918234
3,2,104.97956150130064,93,1.336639559,103.9212844,0.14325735856323876,0.5793948461403376,2.5724157066808324,1.3985620490711324,0.42377446957756665,0.10104436198437994,808000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-747a-bedok-reservoir-crescent-22949686
4,2,153.93905611296915,64,1.365647882,103.8882649,0.6144922712740425,0.925594625833746,2.9619946039309277,4.365352852550145,0.6574635112298136,0.28725291404395126,648000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-705-hougang-avenue-2-22017159
3,2,91.9732441471572,94,1.400404239,103.8994843,0.174671399339802,0.29640522130442243,4.98309494932687,5.8465722411387775,0.5274252189671959,0.3829276283664625,558000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-310b-punggol-walk-22529384
3,2,91.9732441471572,93,1.404939601,103.8980368,0.2357558862340814,0.6988200945561754,5.396951744724239,5.878686418937081,0.09328684445101586,0.2863313544626819,528000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-266d-punggol-way-22619945
3,2,121.98067632850243,69,1.37453578,103.8745983,0.8275745925902802,0.5274806474116325,2.843104854375696,2.660375213579226,1.9385893885538181,0.3264944585295544,520000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-533-serangoon-north-avenue-4-22947176
2,2,68.00445930880714,94,1.405977041,103.8985441,0.10747773499532692,0.7586182907940356,5.419550573870765,5.977342260020732,0.15716967087567224,0.20245564800146537,365000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-664a-punggol-drive-22654080
4,2,141.95466369379415,75,1.3435536,103.7566288,0.1853106400879383,0.3999223109540043,4.575033458744441,2.048336658675623,0.9919183562114334,0.2912340229900355,560000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-290b-bukit-batok-street-24-21838127
3,2,90.02229654403568,94,1.406977629,103.9110415,0.2856324720783663,0.5802224334340466,4.470887736577356,6.856414274284509,0.33316528231724246,0.2554692062888435,500000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-673b-edgefield-plains-22959907
3,2,121.98067632850243,69,1.37453578,103.8745983,0.8275745925902802,0.5274806474116325,2.843104854375696,2.660375213579226,1.9385893885538181,0.3264944585295544,520000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-533-serangoon-north-avenue-4-22977900
2,1,71.99925678186548,49,1.291543916,103.803508,0.6948604790849856,1.0127266669990105,2.412270591821551,2.9882143707282687,0.41217498530215785,0.29569594805978416,318000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-161-mei-ling-street-22512716
3,2,112.04013377926422,94,1.402857065,103.9000672,0.18544595342069065,0.3765790907814091,5.079037891097694,5.999643085962818,0.27866528178205036,0.10266320362998642,655876.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-310c-punggol-walk-22918702
3,2,102.0066889632107,75,1.445548431,103.7994045,0.3171603470691488,0.33494701020778417,4.0875575341679244,1.3945730964379912,0.5792980536779612,0.14417259676182712,368000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-722-woodlands-avenue-6-22959217
3,2,99.96283909327389,74,1.345592352,103.7447894,0.5282068108344956,0.3371611082274537,4.455978239278797,3.300462550566843,0.612798631781745,0.21653783019449188,490000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-192-bukit-batok-west-avenue-6-22911700
3,2,110.9253065774805,61,1.307285341,103.8885056,1.3548631562251094,0.20491974420321463,3.4533745882409055,6.284348551651643,0.11757032373286128,0.3217048688627665,838000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-60-dakota-crescent-23002426
3,2,109.99628390932739,80,1.3909484230000002,103.9086124,0.5221168808816112,0.7773772551073761,3.584047140638377,5.284614388914306,0.2989812945673373,0.30566495049867537,440000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-183c-rivervale-crescent-22272140
3,2,116.96395392047566,53,1.324322313,103.86815959999998,0.39077396215694005,0.7812064946724065,1.0755361237100152,6.215769768734169,0.5109389338446209,0.440066202021859,610000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-53-geylang-bahru-22084067
3,2,109.99628390932739,80,1.335743987,103.6957769,0.4455614954792327,0.7047870049089594,8.444989393131252,8.431204847742732,0.2391085832215029,0.10465566706716134,450000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-988c-jurong-west-street-93-22601540
3,2,81.93979933110369,94,1.319116568,103.7654922,0.3480378470366559,0.5549396367296843,2.4041780129451302,1.2164808267086866,0.4341932569918211,0.2083773119070056,798000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-311a-clementi-avenue-4-22235940
3,2,111.94723151244891,93,1.38509616,103.8925483,0.20359271548494745,0.47190858121220036,4.834281304030322,4.707503837089464,0.16556875080352604,0.21833765139783146,725000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-282c-sengkang-east-avenue-22499142
3,2,91.9732441471572,94,1.402857065,103.9000672,0.18544595342069065,0.3765790907814091,5.079037891097694,5.999643085962818,0.27866528178205036,0.10266320362998642,568888.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-310c-punggol-walk-22852423
3,2,121.98067632850243,66,1.41511033,103.8334154,0.43041590521960027,0.5299884617241094,1.1377764964329218,3.9360465083907386,0.2573447645970043,0.29234715836554936,505000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-835-yishun-street-81-22770966
3,2,94.01709401709402,63,1.3245,103.8572,0.9412886961401997,0.4193064460800331,1.1563145843954148,5.902761164624801,0.7156398186991483,0.17487459195127933,450000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-16-saint-george-s-road-22803796
3,2,92.99516908212561,94,1.382637048,103.7709324,0.36061477512010387,0.3087711800387393,1.9024034891801462,5.240971365245439,0.21534624553581372,0.2968066425675065,485000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-442c-fajar-road-22995161
3,2,92.99516908212561,95,1.405199693,103.8986626,0.1879183751822794,0.6790902519529028,5.357514126987908,5.954007849076803,0.1531405732417788,0.24504682044940423,488000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-315b-punggol-way-22980586
4,2,125.97547380156077,71,1.3614981940000002,103.9501211,0.1592915952903716,0.6307857150803207,2.1965770869421126,2.476952847991371,0.7745440648611523,0.2852052496655137,490000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-496d-tampines-avenue-9-22143107
3,2,128.0193236714976,81,1.399144305,103.9089833,0.2150492443050962,0.33192642527210375,4.036283577532952,6.106611271678631,0.2482423369224531,0.2147841068253384,608888.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-181-edgefield-plains-22987007
3,2,91.9732441471572,93,1.375182544,103.900406,0.7123672212566833,0.17229036494257963,4.13303392616242,4.378058011467759,0.9914785727825369,0.04583110934498704,660000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-475d-upper-serangoon-crescent-22264332
3,2,112.96915644741732,94,1.405199693,103.8986626,0.1879183751822794,0.6790902519529028,5.357514126987908,5.954007849076803,0.1531405732417788,0.24504682044940423,645000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-665b-punggol-drive-22973253
3,2,92.99516908212561,90,1.403258431,103.9020087,0.39434536009599264,0.3427011276618888,4.930083432614092,6.217308562824812,0.1267567536429404,0.1954930525044579,538000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-274c-punggol-place-23000450
3,2,120.95875139353402,67,1.35454672,103.9337391,0.6644046018926438,0.1389057754996128,2.504150266870046,0.8994787854163324,1.0327597399226598,0.03695625710969598,580000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-869-tampines-street-83-22850350
3,2,120.0297287253809,90,1.40194562,103.9124567,0.22594738548924015,0.37153828529723687,3.954371642682734,6.275296385995531,0.04840888797604782,0.22308240433762044,685000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-617c-punggol-drive-22871542
3,2,102.0066889632107,77,1.386408522,103.9022221,0.1899804924149333,0.4270317498207042,4.071932901311079,5.201231224833514,0.2723619078360466,0.08574698926389328,420000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-123c-rivervale-drive-22994180
4,2,112.96915644741732,94,1.3756009480000002,103.74036,0.29081131787160175,0.7677016012452317,1.8110367842003505,5.892464128227125,0.7572168877454333,0.08750226016059617,515000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-489b-choa-chu-kang-avenue-5-22362724
3,2,89.92939427722037,94,1.4049385840000002,103.9081572,0.3111022958925305,0.3304937739483309,4.528610703750418,6.742143693308845,0.05955611889780755,0.20774991972481072,455000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-664b-punggol-drive-22373405
3,2,95.03901895206243,79,1.2933829490000002,103.8093307,0.3304011781429014,0.4277367732877808,2.893349058574984,3.415247671211984,0.37019783976125975,0.19091788402968388,640000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-55-strathmore-avenue-22085895
3,2,112.96915644741732,94,1.327073879,103.9231882,0.7925407515786211,0.2616140822557352,1.6793246864612152,2.079557320484349,0.8269541690846188,0.4073526930723804,780000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-807c-chai-chee-road-22958032
3,2,109.99628390932739,91,1.336711091,103.8438782,1.199118248165134,1.0710863496242236,1.076266949740492,4.5268351577457,0.41738784529423445,0.18175077325038685,950000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-139b-lorong-1a-toa-payoh-22909651
3,2,92.99516908212561,94,1.396837235,103.9072482,0.3853339992563428,0.4835904216364244,4.04248176755533,5.943394958068442,0.1893821972214419,0.22751894050430133,499999.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-670b-edgefield-plains-22990150
3,2,82.032701597919,54,1.303705188,103.9072136,0.7638681860435333,1.2253111211081968,1.3874515039626505,5.225416986179549,1.1981613826450177,0.2813255335586911,450000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-74-marine-drive-22030279
3,2,118.91490152359718,58,1.3710964980000002,103.8462315,0.62652866398086,0.5793501825935954,0.8126547502922382,0.7545866197760817,0.3917702331264275,0.09860759383890068,590000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-714-ang-mo-kio-avenue-6-22960953
3,2,91.9732441471572,93,1.410628851,103.90155190000002,0.30520873912792584,1.1637829194289906,5.496735525898827,6.504825702414371,0.1949405550128657,0.3863797300456502,500000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-313c-sumang-link-22871303
3,2,91.9732441471572,92,1.400068281,103.9003993,0.2645279166051046,0.19402807206864198,4.877041013440896,5.931459782265882,0.5149821564003849,0.32190173291015123,445000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-210a-punggol-place-22854502
4,2,142.97658862876256,74,1.373388719,103.9388974,0.49508262686415344,1.3484356675607072,0.4016847943146871,3.0426764947136675,1.15327981207037,0.5690263200174264,645000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-782-pasir-ris-street-71-22998041
3,2,90.02229654403568,94,1.406977629,103.9110415,0.2856324720783663,0.5802224334340466,4.470887736577356,6.856414274284509,0.33316528231724246,0.2554692062888435,478000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-673b-edgefield-plains-22703647
3,2,90.95131921218878,93,1.286814173,103.8289283,0.4022181047543125,0.9066443125551176,4.251148213749282,5.69054154595683,0.18288653322329282,0.36456420238829346,998000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-9b-boon-tiong-road-22994929
3,2,91.9732441471572,93,1.375774046,103.8999657,0.6391653474090723,0.2175381357994204,4.179725357180409,4.4589248514851265,0.9441654072465663,0.06189594391020312,645000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-475b-upper-serangoon-crescent-22272010
3,2,109.99628390932739,82,1.395444577,103.91246540000002,0.10711839428814733,0.22686386728522473,3.478857485718331,5.5871518517955945,0.1712049636197708,0.07967947805482359,510000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-172c-edgedale-plains-22107531
2,2,68.00445930880714,94,1.408006949,103.8990744,0.1275736095871906,0.9347778687086319,5.512004778289343,6.12740545918873,0.07578313464028148,0.03444585394956289,438000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-308c-punggol-walk-22884988
4,2,119.93682645856559,66,1.345501861,103.8534436,0.4169331468354943,0.3345765515432044,1.3213534328111989,3.532447627484605,0.7197584348524927,0.05041375674094579,728000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-142-bishan-street-12-22760464
3,2,91.9732441471572,94,1.402857065,103.9000672,0.18544595342069065,0.3765790907814091,5.079037891097694,5.999643085962818,0.27866528178205036,0.10266320362998642,568000.0,https://www.propertyguru.com.sg/listing/hdb-for-sale-310c-punggol-walk-22701773
